traffic,distance,service_problems,discount,new_items,stale_items,engagement,retention
-0.44398195964606546,-0.26518273117136326,-1.3962829571652795,-0.4259669162659915,-0.8862376594790025,-0.6100225694317719,-0.20583770087779307,1.0936962211520704
-0.43435127561851733,0.7126843433786171,0.9684596690490761,1.3658355976374867,-0.2218120085888211,1.9839604103637531,-2.076697813838211,0.6939228948583276
2.2059300827254558,-1.7420233196299169,-3.0986241865042157,-1.9446840610601441,0.05638511655884612,-0.9605840078554285,2.095092564533896,4.087655720835478
2.1867860889737867,-1.8979516540287258,-1.445466746215129,-1.4487971632782173,1.089454694407036,1.166431223340038,-1.1642886087478783,-2.5762960930814955
1.004053897878877,1.2894204582909488,2.900540480622055,4.2100256917563055,-0.7778919517623646,-0.6053570670965116,-0.5659065129371574,2.458459288884745
0.386186399174856,0.19205715636451476,0.16233305990041746,-0.7399693509922636,-0.5048626201484498,0.9547447980337593,-2.2591664276482053,-3.8782391904768687
0.7373685758962422,1.1052424733273414,2.770658963104453,2.6580613968253632,0.17651416606404166,0.8298314324896181,-1.6095036406239236,-2.302190695051319
1.490732028150799,-0.6512991038782208,0.26669514178970033,-2.434760377906184,0.7644659681369529,2.38487510314415,-2.77029355727766,-6.347021747620935
-0.9358338684023914,-1.4138237395313895,-3.670400907214709,-4.428221703865869,-0.12903103995369006,-0.3702525222479879,0.4924926310203307,-0.9713829628914773
1.1758290447821034,-0.18249428443448665,0.37256254804916983,0.4275702957600074,-1.7542891614684841,-0.7823273481110251,-1.6990730673545549,-0.6862799562380686
-1.2538806677490124,1.3972148891819696,0.04764868365181529,-0.751641009913121,-0.8570525281549304,0.14158785182900252,-0.033424180707662676,-1.8770623498755468
-0.6377515024534103,-1.3497067993879839,-3.317791148453887,-1.947672520584524,0.42853561900600595,-0.6788836909740894,0.7808788242872173,2.138009468477903
0.9071051958003012,-0.2650505643433643,-1.5636436987119207,-1.993223953480294,-0.4525159090764734,0.7757944198097844,-2.6926523244623506,-3.9875612298988727
-1.428680700225969,1.9239918694552116,1.0854437983595377,1.6629758330282423,0.22243052806341662,0.8732871405471574,0.7734463253442252,1.4597773697417842
-0.1400687201886661,-0.3254745307940457,-1.3596088798726242,-1.1773700697661182,-0.9922829535121317,-0.8458484656466245,-0.30496218808484477,0.05106547115431592
-0.8617548958596855,-0.5926710982372608,-2.3333115858590405,-1.5806543847227168,1.5422738321384712,1.6641336191915783,-0.6274812930311169,-0.08791871114740757
-0.2556193705305969,0.19619339462442156,-1.7096005637593084,-1.5382972404114308,-2.417593949712838,0.5083905674293094,-2.3690225351308514,-0.9063693546824851
-2.7985891054607244,0.500282615095,-0.9798943222304708,0.593382408045181,1.3556850311291708,1.6293280532115946,-0.22418923301239713,1.5424348614193806
-1.771533104509847,2.3081327163011323,2.070283043981742,-0.14926406955975846,0.23251331531184427,-0.8058203707171693,0.8311759495073694,-0.10899766270944711
-0.6998772345979173,0.6801961366855611,-0.38117476403628725,0.1209255024131699,-0.4626581352311407,-1.2374225039948787,-0.39311472542792125,0.021778264442065154
0.9274624317585825,0.4911674372392849,2.9647751127106154,3.087920027667624,0.2991144138268243,1.453308194765903,-0.987250153719059,-0.9579576589801488
-0.1736356827902158,-0.28508710533890036,-1.1342629073107506,-2.9099521189566424,-0.5896456667949179,-1.1954862821642513,0.16278968876580846,-3.488307009376718
0.0028459158968110196,-0.3182598213423248,-0.35516775965528696,0.10681824311928206,0.9459882236240824,0.4155633358597625,0.933817817181964,2.8872972989560877
0.688222711102285,-0.17214651915487664,0.93754317803589,-0.05401087601440013,-0.7561944488087398,1.7000585423695558,-1.6038554386959598,-4.372706298184423
-0.8795363430090519,1.1725282187124793,0.6982079918826469,1.2557084281108277,0.16119821169871607,0.6641210000878697,-0.7626817066846869,1.0900604004335304
0.283627323807291,0.5655038686196043,0.9045682273137321,2.6907113129697673,0.08481051365721512,-0.9821809861654651,2.2761755306835116,3.91360228597312
-0.8053665180656158,-0.9974641853590707,-2.05691138364505,-3.476020563233082,1.0454143231641002,-0.4699824640594945,1.6399754804422404,-2.424509027639531
